floor,x,y,time,nop
1,6,11,635,65
1,6,11,636,194
1,6,11,637,236
1,6,11,638,284
1,6,11,639,396
1,6,11,640,561
1,6,11,641,698
1,6,11,642,846
1,6,11,643,854
1,6,11,644,898
1,6,11,645,522
1,6,11,646,297
1,6,11,647,85
1,6,11,648,8
1,6,11,649,0
1,6,11,650,0
1,6,11,651,0
1,6,11,652,0
1,6,11,653,0
1,6,11,654,0
1,6,11,655,0
1,6,11,656,0
1,6,11,657,0
1,6,11,658,0
1,6,11,659,0
1,6,11,660,0
1,6,11,661,0
1,6,11,662,0
1,6,11,663,0
1,6,11,664,0
1,6,11,665,0
1,6,11,666,0
1,6,11,667,0
1,6,11,668,0
1,6,11,669,0
1,6,11,670,0
1,6,11,671,0
1,6,11,672,0
1,6,11,673,0
1,6,11,674,0
1,6,11,675,0
1,6,11,676,0
1,6,11,677,0
1,6,11,678,0
1,6,11,679,0
1,6,11,680,0
1,6,11,681,0
1,6,11,682,0
1,6,11,683,0
1,6,11,684,0
1,6,11,685,0
1,6,11,686,0
1,6,11,687,0
1,6,11,688,0
1,6,11,689,0
1,6,11,690,0
1,6,11,691,0
1,6,11,692,0
1,6,11,693,0
1,6,11,694,0
1,6,11,695,0
1,6,11,696,0
1,6,11,697,0
1,6,11,698,0
1,6,11,699,0
1,6,11,700,0
1,6,11,701,0
1,6,11,702,0
1,6,11,703,0
1,6,11,704,0
1,6,11,705,0
1,6,11,706,0
1,6,11,707,0
1,6,11,708,0
1,6,11,709,0
1,6,11,710,0
1,6,11,711,0
1,6,11,712,0
1,6,11,713,0
1,6,11,714,0
1,6,11,715,0
1,6,11,716,0
1,6,11,717,0
1,6,11,718,0
1,6,11,719,0
1,6,11,720,0
1,6,11,721,0
1,6,11,722,0
1,6,11,723,0
1,6,11,724,0
1,6,11,725,0
1,6,11,726,0
1,6,11,727,0
1,6,11,728,0
1,6,11,729,0
1,6,11,730,0
1,6,11,731,0
1,6,11,732,0
1,6,11,733,0
1,6,11,734,0
1,6,11,735,0
1,6,11,736,0
1,6,11,737,0
1,6,11,738,0
1,6,11,739,0
1,6,11,740,0
1,6,11,741,0
1,6,11,742,0
1,6,11,743,0
1,6,11,744,0
1,6,11,745,0
1,6,11,746,0
1,6,11,747,0
1,6,11,748,0
1,6,11,749,0
1,6,11,750,0
1,6,11,751,0
1,6,11,752,0
1,6,15,452,0
1,6,15,453,0
1,6,15,454,0
1,6,15,455,0
1,6,15,456,0
1,6,15,457,0
1,6,15,458,0
1,6,15,459,0
1,6,15,460,0
1,6,15,461,0
1,6,15,462,0
1,6,15,463,0
1,6,15,464,0
1,6,15,465,0
1,6,15,466,0
1,6,15,467,0
1,6,15,468,0
1,6,15,469,0
1,6,15,470,0
1,6,15,471,0
1,6,15,472,0
1,6,15,473,0
1,6,15,474,0
1,6,15,475,0
1,6,15,476,0
1,6,15,477,0
1,6,15,478,0
1,6,15,479,0
1,6,15,480,0
1,6,15,481,0
1,6,15,482,0
1,6,15,483,0
1,6,15,484,0
1,6,15,485,0
1,6,15,486,0
1,6,15,487,0
1,6,15,488,0
1,6,15,489,0
1,6,15,490,0
1,6,15,491,0
1,6,15,492,0
1,6,15,493,0
1,6,15,494,0
1,6,15,495,0
1,6,15,496,0
1,6,15,497,0
1,6,15,498,0
1,6,15,499,0
1,6,15,500,0
1,6,15,501,0
1,6,15,502,0
1,6,15,503,0
1,6,15,504,0
1,6,15,505,0
1,6,15,506,0
1,6,15,507,0
1,6,15,508,0
1,6,15,509,0
1,6,15,510,0
1,6,15,511,0
1,6,15,512,0
1,6,15,513,0
1,6,15,514,0
1,6,15,515,0
1,6,15,516,7
1,6,15,517,0
1,6,15,518,7
1,6,15,519,21
1,6,15,520,6
1,6,15,521,34
1,6,15,522,47
1,6,15,523,90
1,6,15,524,141
1,6,15,525,178
1,6,15,526,264
1,6,15,527,276
1,6,15,528,268
1,6,15,529,263
1,6,15,530,346
1,6,15,531,396
1,6,15,532,489
1,6,15,533,586
1,6,15,534,634
1,6,15,535,623
1,6,15,536,615
1,6,15,537,665
1,6,15,538,713
1,6,15,539,723
1,6,15,540,751
1,6,15,541,757
1,6,15,542,97
1,6,15,543,78
1,6,15,544,124
1,6,15,545,125
1,6,15,546,133
1,6,15,547,118
1,6,15,548,126
1,6,15,549,118
1,6,15,550,118
1,6,15,551,118
1,6,15,552,118
1,6,15,553,118
1,6,15,554,126
1,6,15,555,118
1,6,15,556,164
1,6,15,557,177
1,6,15,558,177
1,6,15,559,185
1,6,15,560,185
1,6,15,561,177
1,6,15,562,185
1,6,15,563,177
1,6,15,564,223
1,6,15,565,185
1,6,15,566,193
1,6,15,567,197
1,6,15,568,236
1,6,15,569,245
1,6,15,570,244
1,6,15,571,176
1,6,15,572,142
1,6,15,573,156
1,6,15,574,126
1,6,15,575,126
1,6,15,576,118
1,6,15,577,118
1,6,15,578,118
1,6,15,579,134
1,6,15,580,117
1,6,15,581,8
1,6,15,582,14
1,6,15,583,14
1,6,15,584,7
1,6,15,585,7
1,6,15,586,7
1,6,15,587,15
1,6,15,588,0
1,6,15,589,6
1,6,15,590,0
1,6,15,591,0
1,6,15,592,7
1,6,15,593,0
1,6,15,594,7
1,6,15,595,0
1,6,15,596,0
1,6,15,597,0
1,6,15,598,0
1,6,15,599,0
1,6,15,600,0
1,6,15,601,0
1,6,15,602,0
1,6,15,603,0
1,6,15,604,0
1,6,15,605,0
1,6,15,606,0
1,6,15,607,0
1,6,15,608,0
1,6,15,609,0
1,6,15,610,0
1,6,15,611,7
1,6,15,612,0
1,6,15,613,0
1,6,15,614,7
1,6,15,615,0
1,6,15,616,0
1,6,15,617,0
1,6,15,618,0
1,6,15,619,7
1,6,15,620,0
1,6,15,621,7
1,6,15,622,0
1,6,15,623,0
1,6,15,624,0
1,6,15,625,14
1,6,15,626,7
1,6,15,627,0
1,6,15,628,45
1,6,15,629,69
1,6,15,630,98
1,6,15,631,82
1,6,15,632,81
1,6,15,633,68
1,6,15,634,118
1,6,15,635,118
1,6,15,636,145
1,6,15,637,177
1,6,15,638,177
1,6,15,639,185
1,6,15,640,240
1,6,15,641,304
1,6,15,642,295
1,6,15,643,295
1,6,15,644,304
1,6,15,645,295
1,6,15,646,316
1,6,15,647,305
1,6,15,648,296
1,6,15,649,295
1,6,15,650,299
1,6,15,651,321
1,6,15,652,178
1,6,15,653,118
1,6,15,654,125
1,6,15,655,118
1,6,15,656,118
1,6,15,657,118
1,6,15,658,118
1,6,15,659,118
1,6,15,660,118
1,6,15,661,126
1,6,15,662,118
1,6,15,663,107
1,6,15,664,59
1,6,15,665,59
1,6,15,666,59
1,6,15,667,66
1,6,15,668,59
1,6,15,669,66
1,6,15,670,73
1,6,15,671,59
1,6,15,672,59
1,6,15,673,59
1,6,15,674,59
1,6,15,675,59
1,6,15,676,18
1,6,15,677,0
1,6,15,678,0
1,6,15,679,0
1,6,15,680,7
1,6,15,681,7
1,6,15,682,0
1,6,15,683,0
1,6,15,684,0
1,6,15,685,0
1,6,15,686,0
1,6,15,687,0
1,6,15,688,0
1,6,15,689,7
1,6,15,690,7
1,6,15,691,54
1,6,15,692,59
1,6,15,693,66
1,6,15,694,135
1,6,15,695,171
1,6,15,696,130
1,6,15,697,109
1,6,15,698,82
1,6,15,699,113
1,6,15,700,118
1,6,15,701,118
1,6,15,702,118
1,6,15,703,118
1,6,15,704,118
1,6,15,705,118
1,6,15,706,118
1,6,15,707,118
1,6,15,708,118
1,6,15,709,126
1,6,15,710,118
1,6,15,711,118
1,6,15,712,117
1,6,15,713,73
1,6,15,714,59
1,6,15,715,60
1,6,15,716,64
1,6,15,717,66
1,6,15,718,66
1,6,15,719,59
1,6,15,720,61
1,6,15,721,26
1,6,15,722,5
1,6,15,723,0
1,6,15,724,0
1,6,15,725,0
1,6,15,726,0
1,6,15,727,0
1,6,15,728,0
1,6,15,729,0
1,6,15,730,0
1,6,15,731,0
1,6,15,732,0
1,6,15,733,0
1,6,15,734,0
1,6,15,735,0
1,6,15,736,0
1,6,15,737,0
1,6,15,738,0
1,6,15,739,0
1,6,15,740,0
1,6,15,741,0
1,6,15,742,0
1,6,15,743,0
1,6,15,744,0
1,6,15,745,0
1,6,15,746,0
1,6,15,747,0
1,6,15,748,0
1,6,15,749,0
1,6,15,750,0
1,6,15,751,0
1,6,15,752,0
1,6,16,452,0
1,6,16,453,0
1,6,16,454,0
1,6,16,455,0
1,6,16,456,0
1,6,16,457,0
1,6,16,458,0
1,6,16,459,0
1,6,16,460,0
1,6,16,461,0
1,6,16,462,0
1,6,16,463,0
1,6,16,464,0
1,6,16,465,0
1,6,16,466,0
1,6,16,467,0
1,6,16,468,0
1,6,16,469,0
1,6,16,470,0
1,6,16,471,0
1,6,16,472,0
1,6,16,473,0
1,6,16,474,0
1,6,16,475,0
1,6,16,476,0
1,6,16,477,0
1,6,16,478,0
1,6,16,479,0
1,6,16,480,0
1,6,16,481,0
1,6,16,482,0
1,6,16,483,0
1,6,16,484,0
1,6,16,485,0
1,6,16,486,0
1,6,16,487,0
1,6,16,488,0
1,6,16,489,0
1,6,16,490,0
1,6,16,491,0
1,6,16,492,0
1,6,16,493,0
1,6,16,494,0
1,6,16,495,0
1,6,16,496,0
1,6,16,497,0
1,6,16,498,0
1,6,16,499,0
1,6,16,500,0
1,6,16,501,0
1,6,16,502,0
1,6,16,503,0
1,6,16,504,0
1,6,16,505,0
1,6,16,506,0
1,6,16,507,0
1,6,16,508,0
1,6,16,509,0
1,6,16,510,0
1,6,16,511,0
1,6,16,512,0
1,6,16,513,0
1,6,16,514,0
1,6,16,515,0
1,6,16,516,7
1,6,16,517,0
1,6,16,518,0
1,6,16,519,8
1,6,16,520,5
1,6,16,521,0
1,6,16,522,7
1,6,16,523,37
1,6,16,524,75
1,6,16,525,63
1,6,16,526,123
1,6,16,527,141
1,6,16,528,118
1,6,16,529,119
1,6,16,530,177
1,6,16,531,193
1,6,16,532,231
1,6,16,533,248
1,6,16,534,263
1,6,16,535,270
1,6,16,536,295
1,6,16,537,321
1,6,16,538,372
1,6,16,539,365
1,6,16,540,461
1,6,16,541,242
1,6,16,542,94
1,6,16,543,82
1,6,16,544,87
1,6,16,545,66
1,6,16,546,59
1,6,16,547,59
1,6,16,548,59
1,6,16,549,59
1,6,16,550,59
1,6,16,551,59
1,6,16,552,59
1,6,16,553,59
1,6,16,554,66
1,6,16,555,59
1,6,16,556,59
1,6,16,557,59
1,6,16,558,66
1,6,16,559,59
1,6,16,560,59
1,6,16,561,66
1,6,16,562,66
1,6,16,563,66
1,6,16,564,66
1,6,16,565,59
1,6,16,566,59
1,6,16,567,59
1,6,16,568,59
1,6,16,569,73
1,6,16,570,59
1,6,16,571,103
1,6,16,572,66
1,6,16,573,74
1,6,16,574,59
1,6,16,575,59
1,6,16,576,59
1,6,16,577,67
1,6,16,578,66
1,6,16,579,59
1,6,16,580,59
1,6,16,581,59
1,6,16,582,38
1,6,16,583,7
1,6,16,584,7
1,6,16,585,0
1,6,16,586,0
1,6,16,587,0
1,6,16,588,0
1,6,16,589,0
1,6,16,590,0
1,6,16,591,0
1,6,16,592,0
1,6,16,593,0
1,6,16,594,7
1,6,16,595,0
1,6,16,596,0
1,6,16,597,0
1,6,16,598,0
1,6,16,599,0
1,6,16,600,0
1,6,16,601,0
1,6,16,602,0
1,6,16,603,0
1,6,16,604,0
1,6,16,605,0
1,6,16,606,0
1,6,16,607,4
1,6,16,608,2
1,6,16,609,0
1,6,16,610,0
1,6,16,611,0
1,6,16,612,0
1,6,16,613,0
1,6,16,614,7
1,6,16,615,0
1,6,16,616,0
1,6,16,617,0
1,6,16,618,6
1,6,16,619,0
1,6,16,620,0
1,6,16,621,0
1,6,16,622,12
1,6,16,623,14
1,6,16,624,59
1,6,16,625,59
1,6,16,626,59
1,6,16,627,66
1,6,16,628,59
1,6,16,629,98
1,6,16,630,177
1,6,16,631,177
1,6,16,632,177
1,6,16,633,177
1,6,16,634,198
1,6,16,635,241
1,6,16,636,239
1,6,16,637,244
1,6,16,638,245
1,6,16,639,272
1,6,16,640,254
1,6,16,641,244
1,6,16,642,236
1,6,16,643,252
1,6,16,644,236
1,6,16,645,236
1,6,16,646,236
1,6,16,647,236
1,6,16,648,255
1,6,16,649,296
1,6,16,650,302
1,6,16,651,304
1,6,16,652,127
1,6,16,653,59
1,6,16,654,59
1,6,16,655,59
1,6,16,656,59
1,6,16,657,59
1,6,16,658,59
1,6,16,659,59
1,6,16,660,59
1,6,16,661,59
1,6,16,662,59
1,6,16,663,59
1,6,16,664,66
1,6,16,665,59
1,6,16,666,59
1,6,16,667,59
1,6,16,668,59
1,6,16,669,59
1,6,16,670,59
1,6,16,671,8
1,6,16,672,0
1,6,16,673,7
1,6,16,674,0
1,6,16,675,0
1,6,16,676,0
1,6,16,677,0
1,6,16,678,0
1,6,16,679,0
1,6,16,680,0
1,6,16,681,7
1,6,16,682,0
1,6,16,683,0
1,6,16,684,0
1,6,16,685,0
1,6,16,686,0
1,6,16,687,0
1,6,16,688,0
1,6,16,689,0
1,6,16,690,0
1,6,16,691,17
1,6,16,692,101
1,6,16,693,77
1,6,16,694,74
1,6,16,695,76
1,6,16,696,119
1,6,16,697,81
1,6,16,698,67
1,6,16,699,66
1,6,16,700,60
1,6,16,701,64
1,6,16,702,59
1,6,16,703,59
1,6,16,704,59
1,6,16,705,59
1,6,16,706,59
1,6,16,707,66
1,6,16,708,59
1,6,16,709,59
1,6,16,710,59
1,6,16,711,59
1,6,16,712,59
1,6,16,713,58
1,6,16,714,7
1,6,16,715,0
1,6,16,716,0
1,6,16,717,0
1,6,16,718,6
1,6,16,719,11
1,6,16,720,9
1,6,16,721,7
1,6,16,722,0
1,6,16,723,0
1,6,16,724,0
1,6,16,725,0
1,6,16,726,0
1,6,16,727,0
1,6,16,728,0
1,6,16,729,0
1,6,16,730,0
1,6,16,731,0
1,6,16,732,0
1,6,16,733,0
1,6,16,734,0
1,6,16,735,0
1,6,16,736,0
1,6,16,737,0
1,6,16,738,0
1,6,16,739,0
1,6,16,740,0
1,6,16,741,0
1,6,16,742,0
1,6,16,743,0
1,6,16,744,0
1,6,16,745,0
1,6,16,746,0
1,6,16,747,0
1,6,16,748,0
1,6,16,749,0
1,6,16,750,0
1,6,16,751,0
1,6,16,752,0
1,6,17,452,0
1,6,17,453,0
1,6,17,454,0
1,6,17,455,0
1,6,17,456,0
1,6,17,457,0
1,6,17,458,0
1,6,17,459,0
1,6,17,460,0
1,6,17,461,0
1,6,17,462,0
1,6,17,463,0
1,6,17,464,0
1,6,17,465,0
1,6,17,466,0
1,6,17,467,0
1,6,17,468,0
1,6,17,469,0
1,6,17,470,0
1,6,17,471,0
1,6,17,472,0
1,6,17,473,0
1,6,17,474,0
1,6,17,475,0
1,6,17,476,0
1,6,17,477,0
1,6,17,478,0
1,6,17,479,0
1,6,17,480,0
1,6,17,481,0
1,6,17,482,0
1,6,17,483,0
1,6,17,484,7
1,6,17,485,0
1,6,17,486,0
1,6,17,487,0
1,6,17,488,0
1,6,17,489,0
1,6,17,490,0
1,6,17,491,0
1,6,17,492,0
1,6,17,493,0
1,6,17,494,0
1,6,17,495,0
1,6,17,496,0
1,6,17,497,0
1,6,17,498,0
1,6,17,499,0
1,6,17,500,0
1,6,17,501,0
1,6,17,502,0
1,6,17,503,0
1,6,17,504,0
1,6,17,505,0
1,6,17,506,0
1,6,17,507,0
1,6,17,508,0
1,6,17,509,0
1,6,17,510,0
1,6,17,511,0
1,6,17,512,0
1,6,17,513,0
1,6,17,514,0
1,6,17,515,0
1,6,17,516,0
1,6,17,517,7
1,6,17,518,0
1,6,17,519,7
1,6,17,520,7
1,6,17,521,14
1,6,17,522,7
1,6,17,523,7
1,6,17,524,13
1,6,17,525,7
1,6,17,526,6
1,6,17,527,7
1,6,17,528,0
1,6,17,529,64
1,6,17,530,67
1,6,17,531,82
1,6,17,532,90
1,6,17,533,118
1,6,17,534,118
1,6,17,535,160
1,6,17,536,311
1,6,17,537,430
1,6,17,538,443
1,6,17,539,624
1,6,17,540,671
1,6,17,541,474
1,6,17,542,165
1,6,17,543,141
1,6,17,544,133
1,6,17,545,118
1,6,17,546,121
1,6,17,547,130
1,6,17,548,118
1,6,17,549,121
1,6,17,550,232
1,6,17,551,236
1,6,17,552,236
1,6,17,553,236
1,6,17,554,259
1,6,17,555,244
1,6,17,556,236
1,6,17,557,244
1,6,17,558,236
1,6,17,559,236
1,6,17,560,236
1,6,17,561,236
1,6,17,562,236
1,6,17,563,245
1,6,17,564,236
1,6,17,565,236
1,6,17,566,236
1,6,17,567,263
1,6,17,568,248
1,6,17,569,203
1,6,17,570,228
1,6,17,571,177
1,6,17,572,185
1,6,17,573,201
1,6,17,574,177
1,6,17,575,177
1,6,17,576,177
1,6,17,577,177
1,6,17,578,177
1,6,17,579,204
1,6,17,580,236
1,6,17,581,233
1,6,17,582,177
1,6,17,583,136
1,6,17,584,118
1,6,17,585,118
1,6,17,586,118
1,6,17,587,118
1,6,17,588,118
1,6,17,589,118
1,6,17,590,118
1,6,17,591,118
1,6,17,592,118
1,6,17,593,118
1,6,17,594,118
1,6,17,595,118
1,6,17,596,118
1,6,17,597,118
1,6,17,598,118
1,6,17,599,118
1,6,17,600,118
1,6,17,601,118
1,6,17,602,118
1,6,17,603,118
1,6,17,604,118
1,6,17,605,118
1,6,17,606,67
1,6,17,607,59
1,6,17,608,59
1,6,17,609,59
1,6,17,610,59
1,6,17,611,59
1,6,17,612,59
1,6,17,613,59
1,6,17,614,59
1,6,17,615,28
1,6,17,616,0
1,6,17,617,0
1,6,17,618,0
1,6,17,619,0
1,6,17,620,0
1,6,17,621,8
1,6,17,622,0
1,6,17,623,0
1,6,17,624,0
1,6,17,625,0
1,6,17,626,14
1,6,17,627,5
1,6,17,628,7
1,6,17,629,108
1,6,17,630,143
1,6,17,631,77
1,6,17,632,72
1,6,17,633,59
1,6,17,634,66
1,6,17,635,59
1,6,17,636,59
1,6,17,637,66
1,6,17,638,66
1,6,17,639,71
1,6,17,640,118
1,6,17,641,118
1,6,17,642,118
1,6,17,643,118
1,6,17,644,118
1,6,17,645,125
1,6,17,646,124
1,6,17,647,139
1,6,17,648,118
1,6,17,649,134
1,6,17,650,118
1,6,17,651,201
1,6,17,652,186
1,6,17,653,118
1,6,17,654,118
1,6,17,655,118
1,6,17,656,118
1,6,17,657,118
1,6,17,658,118
1,6,17,659,118
1,6,17,660,118
1,6,17,661,118
1,6,17,662,118
1,6,17,663,118
1,6,17,664,118
1,6,17,665,118
1,6,17,666,118
1,6,17,667,118
1,6,17,668,118
1,6,17,669,118
1,6,17,670,118
1,6,17,671,118
1,6,17,672,118
1,6,17,673,97
1,6,17,674,59
1,6,17,675,59
1,6,17,676,66
1,6,17,677,59
1,6,17,678,59
1,6,17,679,59
1,6,17,680,59
1,6,17,681,59
1,6,17,682,82
1,6,17,683,85
1,6,17,684,59
1,6,17,685,60
1,6,17,686,64
1,6,17,687,59
1,6,17,688,59
1,6,17,689,59
1,6,17,690,59
1,6,17,691,48
1,6,17,692,0
1,6,17,693,1
1,6,17,694,5
1,6,17,695,88
1,6,17,696,113
1,6,17,697,157
1,6,17,698,137
1,6,17,699,74
1,6,17,700,64
1,6,17,701,59
1,6,17,702,59
1,6,17,703,59
1,6,17,704,59
1,6,17,705,59
1,6,17,706,59
1,6,17,707,116
1,6,17,708,118
1,6,17,709,77
1,6,17,710,88
1,6,17,711,97
1,6,17,712,48
1,6,17,713,0
1,6,17,714,0
1,6,17,715,14
1,6,17,716,0
1,6,17,717,4
1,6,17,718,2
1,6,17,719,0
1,6,17,720,7
1,6,17,721,7
1,6,17,722,0
1,6,17,723,0
1,6,17,724,0
1,6,17,725,0
1,6,17,726,0
1,6,17,727,0
1,6,17,728,0
1,6,17,729,0
1,6,17,730,0
1,6,17,731,0
1,6,17,732,0
1,6,17,733,0
1,6,17,734,0
1,6,17,735,0
1,6,17,736,0
1,6,17,737,0
1,6,17,738,0
1,6,17,739,0
1,6,17,740,0
1,6,17,741,0
1,6,17,742,0
1,6,17,743,0
1,6,17,744,0
1,6,17,745,0
1,6,17,746,0
1,6,17,747,0
1,6,17,748,0
1,6,17,749,0
1,6,17,750,0
1,6,17,751,0
1,6,17,752,0
1,6,18,452,0
1,6,18,453,0
1,6,18,454,0
1,6,18,455,0
1,6,18,456,0
1,6,18,457,0
1,6,18,458,0
1,6,18,459,0
1,6,18,460,0
1,6,18,461,0
1,6,18,462,0
1,6,18,463,0
1,6,18,464,0
1,6,18,465,0
1,6,18,466,0
1,6,18,467,0
1,6,18,468,0
1,6,18,469,0
1,6,18,470,0
1,6,18,471,0
1,6,18,472,0
1,6,18,473,0
1,6,18,474,0
1,6,18,475,0
1,6,18,476,0
1,6,18,477,0
1,6,18,478,0
1,6,18,479,0
1,6,18,480,0
1,6,18,481,0
1,6,18,482,0
1,6,18,483,0
1,6,18,484,7
1,6,18,485,0
1,6,18,486,0
1,6,18,487,7
1,6,18,488,0
1,6,18,489,0
1,6,18,490,0
1,6,18,491,0
1,6,18,492,0
1,6,18,493,0
1,6,18,494,0
1,6,18,495,0
1,6,18,496,0
1,6,18,497,0
1,6,18,498,0
1,6,18,499,0
1,6,18,500,0
1,6,18,501,0
1,6,18,502,0
1,6,18,503,0
1,6,18,504,0
1,6,18,505,0
1,6,18,506,0
1,6,18,507,0
1,6,18,508,0
1,6,18,509,0
1,6,18,510,0
1,6,18,511,0
1,6,18,512,0
1,6,18,513,0
1,6,18,514,0
1,6,18,515,0
1,6,18,516,1
1,6,18,517,12
1,6,18,518,7
1,6,18,519,7
1,6,18,520,0
1,6,18,521,30
1,6,18,522,66
1,6,18,523,59
1,6,18,524,73
1,6,18,525,86
1,6,18,526,69
1,6,18,527,87
1,6,18,528,150
1,6,18,529,206
1,6,18,530,213
1,6,18,531,260
1,6,18,532,340
1,6,18,533,357
1,6,18,534,393
1,6,18,535,365
1,6,18,536,375
1,6,18,537,443
1,6,18,538,520
1,6,18,539,617
1,6,18,540,637
1,6,18,541,1103
1,6,18,542,231
1,6,18,543,180
1,6,18,544,179
1,6,18,545,118
1,6,18,546,134
1,6,18,547,134
1,6,18,548,176
1,6,18,549,177
1,6,18,550,177
1,6,18,551,177
1,6,18,552,177
1,6,18,553,177
1,6,18,554,177
1,6,18,555,177
1,6,18,556,177
1,6,18,557,177
1,6,18,558,210
1,6,18,559,245
1,6,18,560,254
1,6,18,561,250
1,6,18,562,236
1,6,18,563,274
1,6,18,564,249
1,6,18,565,248
1,6,18,566,249
1,6,18,567,245
1,6,18,568,244
1,6,18,569,244
1,6,18,570,254
1,6,18,571,254
1,6,18,572,195
1,6,18,573,224
1,6,18,574,201
1,6,18,575,185
1,6,18,576,177
1,6,18,577,177
1,6,18,578,177
1,6,18,579,177
1,6,18,580,193
1,6,18,581,177
1,6,18,582,112
1,6,18,583,66
1,6,18,584,74
1,6,18,585,66
1,6,18,586,72
1,6,18,587,59
1,6,18,588,66
1,6,18,589,66
1,6,18,590,8
1,6,18,591,0
1,6,18,592,0
1,6,18,593,0
1,6,18,594,0
1,6,18,595,0
1,6,18,596,7
1,6,18,597,0
1,6,18,598,0
1,6,18,599,0
1,6,18,600,0
1,6,18,601,0
1,6,18,602,0
1,6,18,603,0
1,6,18,604,6
1,6,18,605,4
1,6,18,606,2
1,6,18,607,1
1,6,18,608,5
1,6,18,609,0
1,6,18,610,0
1,6,18,611,0
1,6,18,612,0
1,6,18,613,1
1,6,18,614,5
1,6,18,615,0
1,6,18,616,0
1,6,18,617,0
1,6,18,618,0
1,6,18,619,0
1,6,18,620,0
1,6,18,621,8
1,6,18,622,0
1,6,18,623,7
1,6,18,624,0
1,6,18,625,0
1,6,18,626,0
1,6,18,627,48
1,6,18,628,62
1,6,18,629,77
1,6,18,630,53
1,6,18,631,24
1,6,18,632,7
1,6,18,633,0
1,6,18,634,0
1,6,18,635,0
1,6,18,636,7
1,6,18,637,0
1,6,18,638,0
1,6,18,639,0
1,6,18,640,0
1,6,18,641,20
1,6,18,642,0
1,6,18,643,0
1,6,18,644,0
1,6,18,645,0
1,6,18,646,0
1,6,18,647,0
1,6,18,648,7
1,6,18,649,41
1,6,18,650,67
1,6,18,651,143
1,6,18,652,49
1,6,18,653,14
1,6,18,654,6
1,6,18,655,0
1,6,18,656,7
1,6,18,657,0
1,6,18,658,0
1,6,18,659,0
1,6,18,660,6
1,6,18,661,14
1,6,18,662,0
1,6,18,663,1
1,6,18,664,5
1,6,18,665,0
1,6,18,666,0
1,6,18,667,0
1,6,18,668,0
1,6,18,669,7
1,6,18,670,0
1,6,18,671,0
1,6,18,672,0
1,6,18,673,0
1,6,18,674,0
1,6,18,675,0
1,6,18,676,1
1,6,18,677,4
1,6,18,678,0
1,6,18,679,0
1,6,18,680,0
1,6,18,681,0
1,6,18,682,7
1,6,18,683,0
1,6,18,684,0
1,6,18,685,7
1,6,18,686,0
1,6,18,687,0
1,6,18,688,1
1,6,18,689,5
1,6,18,690,14
1,6,18,691,0
1,6,18,692,25
1,6,18,693,82
1,6,18,694,88
1,6,18,695,89
1,6,18,696,70
1,6,18,697,82
1,6,18,698,60
1,6,18,699,90
1,6,18,700,83
1,6,18,701,67
1,6,18,702,59
1,6,18,703,59
1,6,18,704,59
1,6,18,705,59
1,6,18,706,59
1,6,18,707,59
1,6,18,708,59
1,6,18,709,59
1,6,18,710,59
1,6,18,711,59
1,6,18,712,66
1,6,18,713,67
1,6,18,714,74
1,6,18,715,82
1,6,18,716,59
1,6,18,717,67
1,6,18,718,59
1,6,18,719,59
1,6,18,720,48
1,6,18,721,21
1,6,18,722,0
1,6,18,723,0
1,6,18,724,0
1,6,18,725,0
1,6,18,726,0
1,6,18,727,0
1,6,18,728,0
1,6,18,729,0
1,6,18,730,0
1,6,18,731,0
1,6,18,732,0
1,6,18,733,0
1,6,18,734,0
1,6,18,735,0
1,6,18,736,0
1,6,18,737,0
1,6,18,738,0
1,6,18,739,0
1,6,18,740,0
1,6,18,741,0
1,6,18,742,0
1,6,18,743,0
1,6,18,744,0
1,6,18,745,0
1,6,18,746,0
1,6,18,747,0
1,6,18,748,0
1,6,18,749,0
1,6,18,750,0
1,6,18,751,0
1,6,18,752,0
1,6,19,452,0
1,6,19,453,0
1,6,19,454,0
1,6,19,455,0
1,6,19,456,0
1,6,19,457,0
1,6,19,458,0
1,6,19,459,0
1,6,19,460,0
1,6,19,461,0
1,6,19,462,0
1,6,19,463,0
1,6,19,464,0
1,6,19,465,0
1,6,19,466,0
1,6,19,467,0
1,6,19,468,0
1,6,19,469,0
1,6,19,470,0
1,6,19,471,0
1,6,19,472,0
1,6,19,473,0
1,6,19,474,0
1,6,19,475,0
1,6,19,476,0
1,6,19,477,0
1,6,19,478,0
1,6,19,479,0
1,6,19,480,0
1,6,19,481,0
1,6,19,482,0
1,6,19,483,0
1,6,19,484,0
1,6,19,485,0
1,6,19,486,0
1,6,19,487,0
1,6,19,488,0
1,6,19,489,0
1,6,19,490,0
1,6,19,491,0
1,6,19,492,0
1,6,19,493,0
1,6,19,494,0
1,6,19,495,0
1,6,19,496,0
1,6,19,497,0
1,6,19,498,0
1,6,19,499,0
1,6,19,500,0
1,6,19,501,0
1,6,19,502,0
1,6,19,503,0
1,6,19,504,0
1,6,19,505,0
1,6,19,506,0
1,6,19,507,0
1,6,19,508,0
1,6,19,509,0
1,6,19,510,0
1,6,19,511,0
1,6,19,512,0
1,6,19,513,0
1,6,19,514,0
1,6,19,515,0
1,6,19,516,0
1,6,19,517,0
1,6,19,518,0
1,6,19,519,0
1,6,19,520,0
1,6,19,521,0
1,6,19,522,0
1,6,19,523,0
1,6,19,524,0
1,6,19,525,0
1,6,19,526,0
1,6,19,527,0
